name,rating,price,fan rpm,noise level,color,link
Cooler Master MasterAir MA624 Stealth 67 CFM CPU Cooler,,$119.99,650 - 1400 RPM,10 - 27 dB,Black,https://www.amazon.com/dp/B08XLMD79G?tag=bgfg-pc-builder-us-20
Corsair H110i GTX 104.65 CFM Liquid CPU Cooler,4.7,$149.99,2000 RPM,40 dB,N/A,https://www.amazon.com/s?k=Corsair+H110i+GTX+104.65+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Lian Li GALAHAD AIO 240 RGB 69.17 CFM Liquid CPU Cooler,4.3,$133.00,800 - 1900 RPM,N/A,Black / Silver,https://www.amazon.com/dp/B08CX71VTF?tag=bgfg-pc-builder-us-20
Deepcool CASTLE 360EX A-RGB 69.34 CFM Liquid CPU Cooler,,,500 - 1800 RPM,30 dB,White / Black,https://www.amazon.com/s?k=Deepcool+CASTLE+360EX+A-RGB+69.34+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Deepcool AN600 36.75 CFM CPU Cooler,,$56.98,500 - 1850 RPM,20.4 - 24.2 dB,Black / Silver,https://www.amazon.com/s?k=Deepcool+AN600+36.75+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
ID-COOLING DK-07i RAINBOW 61.5 CFM CPU Cooler,,$16.98,500 - 1800 RPM,14.2 - 25.6 dB,Black,https://www.amazon.com/dp/B0BRXPZ1HB?tag=bgfg-pc-builder-us-20
GAMDIAS CHIONE M3 70.2 CFM Liquid CPU Cooler,,,800 - 2000 RPM,N/A,White,https://www.amazon.com/s?k=GAMDIAS+CHIONE+M3+70.2+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Cooler Master MasterLiquid ML120R RGB 66.7 CFM Liquid CPU Cooler,4.6,$153.08,650 - 2000 RPM,6 - 30 dB,N/A,https://www.amazon.com/dp/B079K5WJT6?tag=bgfg-pc-builder-us-20
ARCTIC Liquid Freezer 240 74 CFM Liquid CPU Cooler,4.6,,500 - 1350 RPM,N/A,N/A,https://www.amazon.com/s?k=ARCTIC+Liquid+Freezer+240+74+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Deepcool GAMMAXX GTE V2 64.5 CFM CPU Cooler,4.7,,500 - 1650 RPM,27.8 dB,Black,https://www.amazon.com/s?k=Deepcool+GAMMAXX+GTE+V2+64.5+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Zalman CNPS9X Performa 61.36 CFM CPU Cooler,,,700 - 1800 RPM,28 dB,Black,https://www.amazon.com/s?k=Zalman+CNPS9X+Performa+61.36+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright Frozen Warframe 70.84 CFM Liquid CPU Cooler,,,2000 RPM,22.1 dB,Black,https://www.amazon.com/s?k=Thermalright+Frozen+Warframe+70.84+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
ARCTIC Freezer 50 (w/Controller) CPU Cooler,,$67.43,200 - 1800 RPM,N/A,Black,https://www.amazon.com/dp/B08J87T6W4?tag=bgfg-pc-builder-us-20
Alpenföhn Glacier Water High Speed 360 77.9 CFM Liquid CPU Cooler,,$244.27,500 - 2200 RPM,36.8 dB,White,https://www.amazon.com/dp/B092JLBXZJ?tag=bgfg-pc-builder-us-20
ID-COOLING FROSTFLOW X 74.5 CFM Liquid CPU Cooler,,,700 - 1800 RPM,18 - 35.2 dB,N/A,https://www.amazon.com/s?k=ID-COOLING+FROSTFLOW+X+74.5+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Asus ROG STRIX LC 240 RGB White Edition 80.95 CFM Liquid CPU Cooler,4.2,$165.98,800 - 2500 RPM,37.6 dB,White,https://www.amazon.com/dp/B088PDHH5W?tag=bgfg-pc-builder-us-20
iBuypower AW4 65 CFM Liquid CPU Cooler,,$79.98,700 - 2000 RPM,38 dB,White,https://www.amazon.com/dp/B0D2KJPK4X?tag=bgfg-pc-builder-us-20
Dynatron R24 40.5 CFM Ball Bearing CPU Cooler,,$39.93,1500 - 7000 RPM,16 - 47.5 dB,N/A,https://www.amazon.com/dp/B00CA742OG?tag=bgfg-pc-builder-us-20
Thermaltake TOUGHAIR 510 58.35 CFM CPU Cooler,,$59.99,500 - 1200 RPM,23.6 dB,Green,https://www.amazon.com/dp/B09TNBNY3Z?tag=bgfg-pc-builder-us-20
Deepcool AS500 PLUS WH 70.81 CFM CPU Cooler,,$62.99,500 - 1200 RPM,31.5 dB,White / Silver,https://www.amazon.com/dp/B095HC1YPW?tag=bgfg-pc-builder-us-20
Alpenföhn Dolomit Premium 54.5 CFM CPU Cooler,,$74.19,500 - 1600 RPM,23.5 dB,Black,https://www.amazon.com/dp/B09H78DVCB?tag=bgfg-pc-builder-us-20
Asus ROG RYUO 240 RGB 80.95 CFM Liquid CPU Cooler,3.4,$184.99,800 - 2500 RPM,37 dB,Black,https://www.amazon.com/dp/B07H2LGDBT?tag=bgfg-pc-builder-us-20
ID-COOLING FX240ARGB 76.16 CFM Liquid CPU Cooler,,,500 - 1800 RPM,35.2 dB,Black,https://www.amazon.com/s?k=ID-COOLING+FX240ARGB+76.16+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
NZXT Kraken X42 Liquid CPU Cooler,4.0,,500 - 1800 RPM,21 - 38 dB,N/A,https://www.amazon.com/s?k=NZXT+Kraken+X42+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Gigabyte AORUS WATERFORCE 280 Liquid CPU Cooler,,$199.99,950 - 2150 RPM,17.1 - 36.5 dB,Black,https://www.amazon.com/dp/B09T39WL99?tag=bgfg-pc-builder-us-20
Jonsbo CR-1000 EVO Standard 59.48 CFM CPU Cooler,,,600 - 1500 RPM,22 - 32 dB,Black,https://www.amazon.com/s?k=Jonsbo+CR-1000+EVO+Standard+59.48+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermaltake Water 3.0 120 ARGB Sync 56.45 CFM Liquid CPU Cooler,4.0,$139.56,500 - 1500 RPM,25.8 dB,Black,https://www.amazon.com/s?k=Thermaltake+Water+3.0+120+ARGB+Sync+56.45+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright Core Vision ARGB 72.37 CFM Liquid CPU Cooler,,$89.90,2000 RPM,27.7 dB,Black,https://www.amazon.com/dp/B0DK3JS5QT?tag=bgfg-pc-builder-us-20
Thermalright Frozen Notte ARGB V2 72.37 CFM Liquid CPU Cooler,,,2000 RPM,27.7 dB,White,https://www.amazon.com/s?k=Thermalright+Frozen+Notte+ARGB+V2+72.37+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Scythe Mugen 5 Black Edition Rev.C 67.62 CFM CPU Cooler,,$58.99,300 - 1500 RPM,4 - 28.6 dB,Black,https://www.amazon.com/dp/B0B3WV3NF6?tag=bgfg-pc-builder-us-20
BitFenix Cube ARGB 60 CFM Liquid CPU Cooler,,$74.90,2000 RPM,34 dB,Black,https://www.amazon.com/dp/B0CMD94BGB?tag=bgfg-pc-builder-us-20
Enermax ETS-F40-FS 74.33 CFM CPU Cooler,,$49.99,300 - 1200 RPM,10 - 23 dB,White,https://www.amazon.com/dp/B08WYWMD1T?tag=bgfg-pc-builder-us-20
Deepcool CASTLE 360EX 64.4 CFM Liquid CPU Cooler,4.9,$99.99,500 - 1800 RPM,32.1 dB,Black,https://www.amazon.com/dp/B07TYM5T17?tag=bgfg-pc-builder-us-20
MSI MPG CORELIQUID K240 77.4 CFM Liquid CPU Cooler,3.5,$138.00,N/A,0 - 39.9 dB,Black,https://www.amazon.com/dp/B091ND9HDQ?tag=bgfg-pc-builder-us-20
Cooler Master MasterAir MA612 Stealth 62 CFM CPU Cooler,,$109.00,650 - 1800 RPM,8 - 27 dB,N/A,https://www.amazon.com/dp/B08TWPCT6P?tag=bgfg-pc-builder-us-20
be quiet! Pure Loop 280 Liquid CPU Cooler,4.5,$104.90,N/A,22.5 - 38.1 dB,Black,https://www.amazon.com/dp/B08K3NHL5Q?tag=bgfg-pc-builder-us-20
Cooler Master i71C RGB 37 CFM Rifle Bearing CPU Cooler,4.1,$26.98,650 - 1800 RPM,N/A,Black,https://www.amazon.com/s?k=Cooler+Master+i71C+RGB+37+CFM+Rifle+Bearing+CPU+Cooler&tag=bgfg-pc-builder-us-20
Lian Li Galahad AIO360 (2022) 69.17 CFM Liquid CPU Cooler,,$149.90,800 - 1900 RPM,32 dB,White / Silver,https://www.amazon.com/dp/B09MPYPHJB?tag=bgfg-pc-builder-us-20
Cooler Master Hyper 212X 82.9 CFM CPU Cooler,4.5,$69.47,600 - 2000 RPM,9 - 36 dB,N/A,https://www.amazon.com/dp/B00HNSD69O?tag=bgfg-pc-builder-us-20
Thermalright Silver Soul 135 82 CFM CPU Cooler,5.0,$48.90,1850 RPM,29.6 dB,Black,https://www.amazon.com/dp/B09M3HTQ8B?tag=bgfg-pc-builder-us-20
Geometric Future Eskimo Pro 42 91.15 CFM Liquid CPU Cooler,,$109.90,2400 RPM,34.2 dB,White,https://www.amazon.com/dp/B0DHXG3QPM?tag=bgfg-pc-builder-us-20
ARCTIC Alpine 12 CO CPU Cooler,4.0,$19.60,100 - 2700 RPM,N/A,Black / Gray,https://www.amazon.com/dp/B07HJ3DNX2?tag=bgfg-pc-builder-us-20
KOLINK Umbra Void 65.2 CFM Liquid CPU Cooler,,$153.91,2200 RPM,30 dB,Black,https://www.amazon.com/dp/B0CG1TLYVJ?tag=bgfg-pc-builder-us-20
Jonsbo CR-1400 EVO ARGB White 38.2 CFM CPU Cooler,,,800 - 2200 RPM,22.3 - 33.8 dB,White,https://www.amazon.com/s?k=Jonsbo+CR-1400+EVO+ARGB+White+38.2+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright Burst Assassin 66.17 CFM CPU Cooler,,$29.90,1550 RPM,25.6 dB,Gray / Black,https://www.amazon.com/dp/B09XX5K7RR?tag=bgfg-pc-builder-us-20
Asus ROG STRIX LC III ARGB 70.38 CFM Liquid CPU Cooler,,$169.99,800 - 2200 RPM,36 dB,Black,https://www.amazon.com/dp/B0CXLHP214?tag=bgfg-pc-builder-us-20
ID-COOLING SE-214-XT 64.8 CFM CPU Cooler,,,500 - 1500 RPM,16 - 26.6 dB,N/A,https://www.amazon.com/s?k=ID-COOLING+SE-214-XT+64.8+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Lian Li Galahad AIO360 (2022) 69.17 CFM Liquid CPU Cooler,,$199.00,800 - 1900 RPM,32 dB,Black / Silver,https://www.amazon.com/dp/B09N3G22HG?tag=bgfg-pc-builder-us-20
Silverstone SST-XE01-1700A 15.79 CFM CPU Cooler,,$44.83,1000 - 5500 RPM,58.1 dB,Black,https://www.amazon.com/dp/B0C9S8JV7X?tag=bgfg-pc-builder-us-20
Iceberg Thermal IceSLEET X5 76 CFM CPU Cooler,,,500 - 1850 RPM,0 - 36 dB,Teal / Silver,https://www.amazon.com/s?k=Iceberg+Thermal+IceSLEET+X5+76+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Fractal Design Celsius S36 Blackout 87.6 CFM Liquid CPU Cooler,5.0,,500 - 2000 RPM,32.2 dB,Black,https://www.amazon.com/s?k=Fractal+Design+Celsius+S36+Blackout+87.6+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
ID-COOLING FROZN A610 ARGB WHITE 78 CFM CPU Cooler,,$49.99,500 - 2000 RPM,29.9 dB,White,https://www.amazon.com/dp/B0CMZS7B29?tag=bgfg-pc-builder-us-20
TRYX PANORAMA ARGB 90.29 CFM Liquid CPU Cooler,,,500 - 1450 RPM,27.07 dB,Black,https://www.amazon.com/s?k=TRYX+PANORAMA+ARGB+90.29+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Zalman CNPS10X Performa 75.16 CFM CPU Cooler,,$39.99,700 - 1500 RPM,27 dB,Black,https://www.amazon.com/dp/B09888CB92?tag=bgfg-pc-builder-us-20
AQIRYS Hydra ARGB 70 CFM Liquid CPU Cooler,,,800 - 2000 RPM,25 - 34 dB,Black,https://www.amazon.com/s?k=AQIRYS+Hydra+ARGB+70+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
EVGA CLC 280 113.5 CFM Liquid CPU Cooler,4.6,$138.85,600 - 2200 RPM,16 - 39.5 dB,N/A,https://www.amazon.com/dp/B01N16CAKN?tag=bgfg-pc-builder-us-20
Enermax LIQMAXFLO 420 78.76 CFM Liquid CPU Cooler,,$139.99,500 - 1700 RPM,25.47 dB,Black,https://www.amazon.com/dp/B0CLBMHHJY?tag=bgfg-pc-builder-us-20
Thermaltake Floe DX RGB TT Premium Edition 42.45 CFM Liquid CPU Cooler,5.0,$189.99,500 - 1500 RPM,19 - 23.9 dB,Black / Gray,https://www.amazon.com/dp/B07WF72JZT?tag=bgfg-pc-builder-us-20
Corsair H55 57 CFM Liquid CPU Cooler,4.4,$74.99,1700 RPM,30.32 dB,N/A,https://www.amazon.com/s?k=Corsair+H55+57+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermaltake TH280 V2 Ultra ARGB Sync 84.32 CFM Liquid CPU Cooler,,$159.99,500 - 2000 RPM,34.7 dB,White,https://www.amazon.com/dp/B0CHN8G5W7?tag=bgfg-pc-builder-us-20
Noctua NH-U12S TR4-SP3 54.97 CFM CPU Cooler,5.0,$79.90,300 - 1500 RPM,18.6 - 22.4 dB,N/A,https://www.amazon.com/dp/B074DW3FS2?tag=bgfg-pc-builder-us-20
ID-COOLING FROSTFLOW 240L-W 84.5 CFM Liquid CPU Cooler,4.2,,800 - 2000 RPM,20 - 38.2 dB,N/A,https://www.amazon.com/s?k=ID-COOLING+FROSTFLOW+240L-W+84.5+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Deepcool LS520 WH 85.85 CFM Liquid CPU Cooler,,$108.72,500 - 2250 RPM,32.9 dB,White,https://www.amazon.com/dp/B0B5TY4TWP?tag=bgfg-pc-builder-us-20
Thermalright Silver Soul 110 54 CFM CPU Cooler,,$39.90,2500 RPM,23 dB,White,https://www.amazon.com/dp/B09KZQFJWG?tag=bgfg-pc-builder-us-20
Antec A30 36 CFM CPU Cooler,4.5,$18.99,1750 RPM,20 dB,N/A,https://www.amazon.com/dp/B01HLAHDWE?tag=bgfg-pc-builder-us-20
Thermaltake TOUGHLIQUID 360 EX Pro ARGB Sync 70.8 CFM Liquid CPU Cooler,,,500 - 2000 RPM,22.6 dB,Black,https://www.amazon.com/s?k=Thermaltake+TOUGHLIQUID+360+EX+Pro+ARGB+Sync+70.8+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Scythe Shuriken 2 41.3 CFM CPU Cooler,5.0,,300 - 2500 RPM,1.8 - 23.2 dB,Black / Silver,https://www.amazon.com/s?k=Scythe+Shuriken+2+41.3+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright Core Vision ARGB 72.37 CFM Liquid CPU Cooler,,$99.90,2000 RPM,27.7 dB,White,https://www.amazon.com/dp/B0DK3KPLZC?tag=bgfg-pc-builder-us-20
iBuypower AW4 65 CFM Liquid CPU Cooler,,$99.99,700 - 2000 RPM,38 dB,White,https://www.amazon.com/dp/B0D2KK2ZVM?tag=bgfg-pc-builder-us-20
Cooler Master i70C 37 CFM CPU Cooler,,$21.99,650 - 1800 RPM,28 dB,Black / Silver,https://www.amazon.com/dp/B07Q8T2BQT?tag=bgfg-pc-builder-us-20
EVGA CLC 360 74.82 CFM Liquid CPU Cooler,4.1,$141.94,500 - 2400 RPM,16 - 39.9 dB,Black,https://www.amazon.com/dp/B07VKHP9C5?tag=bgfg-pc-builder-us-20
ID-COOLING SE-214-XT BASIC 76.16 CFM CPU Cooler,,,700 - 1800 RPM,35.2 dB,Gray / Silver,https://www.amazon.com/s?k=ID-COOLING+SE-214-XT+BASIC+76.16+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
PC Cooler RZ400 V2 86.73 CFM CPU Cooler,,$30.99,500 - 2200 RPM,32 dB,White,https://www.amazon.com/dp/B0CY2NK9P4?tag=bgfg-pc-builder-us-20
Thermalright Frozen Notte ARGB V2 72.37 CFM Liquid CPU Cooler,,,2000 RPM,27.7 dB,White,https://www.amazon.com/s?k=Thermalright+Frozen+Notte+ARGB+V2+72.37+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Cooler Master Hyper TX3 EVO 54.8 CFM CPU Cooler,,$53.73,800 - 2800 RPM,17 - 35 dB,N/A,https://www.amazon.com/dp/B005HIRDUA?tag=bgfg-pc-builder-us-20
darkFlash Darkair 68 CFM CPU Cooler,,,800 - 1600 RPM,N/A,Black,https://www.amazon.com/s?k=darkFlash+Darkair+68+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
ID-COOLING FX360 ARGB 76.16 CFM Liquid CPU Cooler,,,500 - 1800 RPM,35.2 dB,Black,https://www.amazon.com/s?k=ID-COOLING+FX360+ARGB+76.16+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermaltake TH280 V2 Ultra ARGB Sync 84.32 CFM Liquid CPU Cooler,,$151.99,500 - 2000 RPM,34.7 dB,Black,https://www.amazon.com/dp/B0CCXFQPNK?tag=bgfg-pc-builder-us-20
Thermaltake TH420 V2 ARGB Sync 84.32 CFM Liquid CPU Cooler,,$131.99,500 - 1800 RPM,34.7 dB,White,https://www.amazon.com/dp/B0CHN7BPZK?tag=bgfg-pc-builder-us-20
Cooler Master MasterLiquid 120 66.7 CFM Liquid CPU Cooler,4.8,$190.72,650 - 2000 RPM,6 - 30 dB,N/A,https://www.amazon.com/dp/B01N57LAE0?tag=bgfg-pc-builder-us-20
Mars Gaming ML-ONE 69.2 CFM Liquid CPU Cooler,4.0,,600 - 1800 RPM,9 - 26 dB,Black,https://www.amazon.com/s?k=Mars+Gaming+ML-ONE+69.2+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
ARCTIC Alpine 12 LP CPU Cooler,5.0,$10.95,100 - 2000 RPM,N/A,Black / White,https://www.amazon.com/dp/B07HJ3DWQ2?tag=bgfg-pc-builder-us-20
Thermaltake TH360 V2 Ultra EX ARGB Sync Liquid CPU Cooler,,,N/A,N/A,Black,https://www.amazon.com/s?k=Thermaltake+TH360+V2+Ultra+EX+ARGB+Sync+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Scythe Big Shuriken 3 50.79 CFM CPU Cooler,4.8,,300 - 1800 RPM,2.7 - 30.4 dB,Black / Silver,https://www.amazon.com/s?k=Scythe+Big+Shuriken+3+50.79+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright Aqua Elite ARGB V2 68.9 CFM Liquid CPU Cooler,,,2000 RPM,28.2 dB,N/A,https://www.amazon.com/s?k=Thermalright+Aqua+Elite+ARGB+V2+68.9+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
ID-COOLING DASHFLOW BASIC 82.5 CFM Liquid CPU Cooler,,$89.99,700 - 1800 RPM,15.2 - 35.2 dB,White,https://www.amazon.com/dp/B0BXWWG5WF?tag=bgfg-pc-builder-us-20
Thermalright Core Matrix 69 CFM Liquid CPU Cooler,,,2150 RPM,27 dB,Black,https://www.amazon.com/s?k=Thermalright+Core+Matrix+69+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Jonsbo CR-1400 36 CFM CPU Cooler,,,900 - 2300 RPM,20 - 30.5 dB,Black,https://www.amazon.com/s?k=Jonsbo+CR-1400+36+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Geometric Future Eskimo Pro 36 80.81 CFM Liquid CPU Cooler,,$79.90,2000 RPM,34.2 dB,White,https://www.amazon.com/dp/B0DHXBW5GW?tag=bgfg-pc-builder-us-20
ID-COOLING IS-40X 44.3 CFM CPU Cooler,4.3,$29.99,600 - 2500 RPM,14 - 33 dB,Black / White,https://www.amazon.com/dp/B07MQV3G55?tag=bgfg-pc-builder-us-20
ID-COOLING FROZN A610 78 CFM CPU Cooler,,$49.99,500 - 2000 RPM,29.9 dB,Black,https://www.amazon.com/dp/B0CMZSS47W?tag=bgfg-pc-builder-us-20
CRYORIG H7 Quad Lumi 49 CFM CPU Cooler,4.6,$116.11,330 - 1600 RPM,10 - 25 dB,N/A,https://www.amazon.com/dp/B071WSC4PX?tag=bgfg-pc-builder-us-20
Thermalright Grand Vision ARGB 69 CFM Liquid CPU Cooler,,,2150 RPM,29.4 dB,Black,https://www.amazon.com/s?k=Thermalright+Grand+Vision+ARGB+69+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Corsair H60 74.4 CFM Liquid CPU Cooler,4.3,$89.99,N/A,30.2 dB,N/A,https://www.amazon.com/s?k=Corsair+H60+74.4+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermaltake Water 3.0 360 ARGB Sync Edition 56.45 CFM Liquid CPU Cooler,4.3,$179.99,500 - 1500 RPM,25.8 dB,Black,https://www.amazon.com/dp/B07N9K44Y8?tag=bgfg-pc-builder-us-20
Thermaltake TOUGHLIQUID 420 EX Pro ARGB Sync 119.6 CFM Liquid CPU Cooler,,,500 - 2000 RPM,31.6 dB,Black,https://www.amazon.com/s?k=Thermaltake+TOUGHLIQUID+420+EX+Pro+ARGB+Sync+119.6+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermaltake TOUGHLIQUID Ultra 72.69 CFM Liquid CPU Cooler,,$199.99,500 - 2500 RPM,28.1 dB,Black,https://www.amazon.com/dp/B09FSM4B51?tag=bgfg-pc-builder-us-20
Deepcool AS500 Plus 70.81 CFM CPU Cooler,5.0,$69.99,500 - 1200 RPM,31.5 dB,Black,https://www.amazon.com/dp/B08PYPGMFQ?tag=bgfg-pc-builder-us-20
be quiet! Silent Loop 2 120 73.33 CFM Liquid CPU Cooler,,$156.99,2200 RPM,16.6 - 36.4 dB,Black,https://www.amazon.com/dp/B091CGR23Y?tag=bgfg-pc-builder-us-20
Antec A40PRO 36 CFM CPU Cooler,5.0,$27.99,800 - 2200 RPM,16 - 23 dB,N/A,https://www.amazon.com/dp/B01HLAB80C?tag=bgfg-pc-builder-us-20
Cooler Master Hyper 212 LED Turbo White Edition 66.3 CFM CPU Cooler,5.0,,600 - 1600 RPM,9 - 31 dB,White,https://www.amazon.com/s?k=Cooler+Master+Hyper+212+LED+Turbo+White+Edition+66.3+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Deepcool GAMMAXX GTE 56.5 CFM CPU Cooler,4.6,,500 - 1500 RPM,27 dB,Black / Silver,https://www.amazon.com/s?k=Deepcool+GAMMAXX+GTE+56.5+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
SilentiumPC Fera 5 CPU Cooler,,,300 - 1800 RPM,N/A,Black / Silver,https://www.amazon.com/s?k=SilentiumPC+Fera+5+CPU+Cooler&tag=bgfg-pc-builder-us-20
Enermax LIQMAXFLO 240 58.03 CFM Liquid CPU Cooler,,$99.99,500 - 1800 RPM,23.46 dB,Black,https://www.amazon.com/dp/B0CLBM1478?tag=bgfg-pc-builder-us-20
Thermaltake TH240 ARGB Sync 59.28 CFM Liquid CPU Cooler,,$113.72,1500 RPM,28.2 dB,White,https://www.amazon.com/dp/B08NF7P4GG?tag=bgfg-pc-builder-us-20
Iceberg Thermal IceSLEET X9 Dual TR 96 CFM CPU Cooler,,,500 - 1850 RPM,0 - 38 dB,Teal / Silver,https://www.amazon.com/s?k=Iceberg+Thermal+IceSLEET+X9+Dual+TR+96+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Deepcool GAMMAXX 300 55.5 CFM CPU Cooler,4.2,$18.98,900 - 1600 RPM,17.8 - 21 dB,N/A,https://www.amazon.com/s?k=Deepcool+GAMMAXX+300+55.5+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Reeven Steropes RC-1206b 45.47 CFM Sleeve Bearing CPU Cooler,,,500 - 2000 RPM,9.32 - 33.67 dB,N/A,https://www.amazon.com/s?k=Reeven+Steropes+RC-1206b+45.47+CFM+Sleeve+Bearing+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermaltake TOUGHAIR 110 58.35 CFM CPU Cooler,,$32.99,500 - 2000 RPM,23.6 dB,Black / Silver,https://www.amazon.com/dp/B08XN5FKLQ?tag=bgfg-pc-builder-us-20
YEYIAN VATN ARGB 360 75 CFM Liquid CPU Cooler,,$109.99,800 - 2000 RPM,25 - 32 dB,Black,https://www.amazon.com/dp/B0CF78QMBS?tag=bgfg-pc-builder-us-20
Deepcool R-AN600-BKNNMN-G 61.56 CFM CPU Cooler,,$59.99,500 - 1850 RPM,20 - 24.4 dB,Black / Silver,https://www.amazon.com/dp/B0C7H4RY6R?tag=bgfg-pc-builder-us-20
GameMax Sigma 550 Infinity 58.96 CFM CPU Cooler,,,800 - 1800 RPM,32.5 dB,White,https://www.amazon.com/s?k=GameMax+Sigma+550+Infinity+58.96+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermaltake TH420 V2 Ultra EX ARGB Sync 90.3 CFM Liquid CPU Cooler,,,500 - 2000 RPM,30.7 dB,Black,https://www.amazon.com/s?k=Thermaltake+TH420+V2+Ultra+EX+ARGB+Sync+90.3+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Xilence LQ360.ARGB 76 CFM Liquid CPU Cooler,,$100.74,900 - 1850 RPM,18 - 28 dB,Black,https://www.amazon.com/dp/B08LZN2DYC?tag=bgfg-pc-builder-us-20
be quiet! Pure Loop 120 Liquid CPU Cooler,4.5,$89.90,N/A,18.9 - 36.1 dB,Black,https://www.amazon.com/dp/B08K3PLQJC?tag=bgfg-pc-builder-us-20
Fractal Design Celsius+ S24 Dynamic X2 PWM 87.6 CFM Liquid CPU Cooler,4.8,$134.98,500 - 2000 RPM,32.2 dB,Black,https://www.amazon.com/s?k=Fractal+Design+Celsius%2B+S24+Dynamic+X2+PWM+87.6+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Vetroo Shadow 29.3 CFM CPU Cooler,,,800 - 2500 RPM,29.6 dB,Black,https://www.amazon.com/s?k=Vetroo+Shadow+29.3+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Iceberg Thermal IceSLEET G4 Silent 50 CFM CPU Cooler,,,600 - 1200 RPM,20.5 dB,Black / Gray,https://www.amazon.com/s?k=Iceberg+Thermal+IceSLEET+G4+Silent+50+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Gigabyte AORUS WATERFORCE X 60.07 CFM Liquid CPU Cooler,,$229.99,800 - 2500 RPM,7.9 - 37.6 dB,Black,https://www.amazon.com/dp/B08YMLHP1Z?tag=bgfg-pc-builder-us-20
Silverstone IceMyst 420 93.29 CFM Liquid CPU Cooler,,$162.99,400 - 1750 RPM,13.3 - 30.8 dB,Silver / Black,https://www.amazon.com/dp/B0CMZBKSV1?tag=bgfg-pc-builder-us-20
Silverstone NovaPeak 240 ARGB 75.74 CFM Liquid CPU Cooler,,$80.98,500 - 2200 RPM,12.1 - 33.1 dB,Black,https://www.amazon.com/dp/B0DC2Q76PJ?tag=bgfg-pc-builder-us-20
Thermaltake Contac Silent 12 74.33 CFM CPU Cooler,4.6,$29.92,400 - 1500 RPM,22.1 - 28.8 dB,N/A,https://www.amazon.com/dp/B06X9Q1K88?tag=bgfg-pc-builder-us-20
Enermax LIQMAXFLO SR 120 58.03 CFM Liquid CPU Cooler,,$69.98,500 - 1800 RPM,23.46 dB,Black,https://www.amazon.com/dp/B0CJT1WHWL?tag=bgfg-pc-builder-us-20
